id,name,type,mimeType,driveId,driveName,parent_id,full_path,createdTime,modifiedTime
1KxedWULLiP45w8fFJH7bgLXXR7NvPVPk,투심보고서_이노서스.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1DIwFgdE3cB-YW4ibKjRG8SqeGYFvOdOQ,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240306_이노서스/투심보고서_이노서스.pdf,2024-03-07T06:41:01.196Z,2024-03-07T06:40:16.000Z
1k1UoDoBnrL6aeS7OCgU1R4m7vBFB4TC8,사전보고서_KIF_이노서스.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1DIwFgdE3cB-YW4ibKjRG8SqeGYFvOdOQ,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240306_이노서스/사전보고서_KIF_이노서스.pdf,2024-03-07T06:40:59.929Z,2024-03-07T06:40:15.000Z
1zs_TsePNK-wMlD8uNPqzv_0eROjHEtpx,이노서스_투자심사보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1DIwFgdE3cB-YW4ibKjRG8SqeGYFvOdOQ,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240306_이노서스/이노서스_투자심사보고서.pdf,2024-03-07T00:45:10.769Z,2024-03-07T00:45:04.000Z
1Xby2MGviuS23LRWq0M76J8YAYHT_I5tS,투자심사보고서(수지스링크)_2023에스초격차지역균형발전투자조합_F.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1r1Q84sG49CebKQFIFLUdEavrVZGomKme,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/46. 2023에스초격차지역균형발전투자조합 (에스벤처스)/06. 투심보고(해당자)/20240312_(주)수지스링크/투자심사보고서(수지스링크)_2023에스초격차지역균형발전투자조합_F.pdf,2024-03-06T07:19:32.262Z,2024-03-06T07:18:27.000Z
1ErskHIC2PRZrquHhhor1UqlvVBymmTzd,이노서스_투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1DIwFgdE3cB-YW4ibKjRG8SqeGYFvOdOQ,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240306_이노서스/이노서스_투심보고서.pdf,2024-02-28T07:52:02.095Z,2024-02-28T07:50:26.000Z
1I3G_eFiAgGb2X_Ndq6lGA509tpiFPwF4,오비터스_투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1tAmd-bI-iUJvKIW21acX7QXMnVlDe7i6,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240223_오비터스/오비터스_투심보고서.pdf,2024-02-20T00:26:37.096Z,2024-02-20T00:25:13.000Z
1nf9J95FOh1oLhV2AIMpLjkvFf0ogqKA_,리얼드로우_투자심사보고서(2차).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1p33whNynnN-s9B43Rn2_imGusCVeJ0bb,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/리얼드로우/리얼드로우_투자심사보고서(2차).pdf",2024-02-20T00:26:50.583Z,2024-02-20T00:21:19.000Z
11NNmJriIL9DCtOZmiktpQhtj-9hIu_6y,1. 투자심사보고서(포스포)_초격차_최종_1.0.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1Sw3V9cqeDkrL8GdMuXBwEsiY71ChIIur,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/46. 2023에스초격차지역균형발전투자조합 (에스벤처스)/06. 투심보고(해당자)/20231218_(주)포스포/1. 투자심사보고서(포스포)_초격차_최종_1.0.pdf,2024-02-14T09:40:09.564Z,2024-02-14T09:24:51.000Z
1RVSYMtj4AGhHn5yP7jSXj3gsp0HdcOiN,투심보고서_리얼드로우.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1p33whNynnN-s9B43Rn2_imGusCVeJ0bb,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/리얼드로우/투심보고서_리얼드로우.pdf",2024-02-05T04:55:59.220Z,2024-02-05T04:54:44.000Z
1548HmYkmKU-qqb-aeA_jH9K6tRR4WM9a,사전보고서_KIF_리얼드로우.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1p33whNynnN-s9B43Rn2_imGusCVeJ0bb,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/리얼드로우/사전보고서_KIF_리얼드로우.pdf",2024-02-05T04:55:57.880Z,2024-02-05T04:54:42.000Z
1U5COm3JejklwP3BaDcciJt5LGVdLeUzS,투심보고서_Pixell.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),11Av4HKQwTFOnio3Zr1Ks2prvq2_jUgt-,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/Pixell Global/투심보고서_Pixell.pdf",2024-02-02T08:54:45.015Z,2024-02-02T08:52:21.000Z
1nIj9blvcce2xQoVgKyMgbTvyKEBhEztw,사전보고서_KIF_Pixell.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),11Av4HKQwTFOnio3Zr1Ks2prvq2_jUgt-,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/Pixell Global/사전보고서_KIF_Pixell.pdf",2024-02-02T08:54:43.478Z,2024-02-02T08:52:18.000Z
19gDCZOI_CA0IHOQmeWZR_r8ZHoLlhxEF,사전보고서_KIF_패스트포워드.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1ur9AYjCuuOTPUSrrIcjxCrDVjHKvBcPx,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240201_패스트포워드, 플록스/(주)패스트포워드/사전보고서_KIF_패스트포워드.pdf",2024-02-02T00:40:26.790Z,2024-02-02T00:39:28.000Z
1iiE4YF8DamaqySz1OE9e7MI3-Jdln26m,사전보고서_KIF_플록스.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1vTfZcMeQoAcoX-KmwBFVpmaa_s-6joOs,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240201_패스트포워드, 플록스/(주)플록스/사전보고서_KIF_플록스.pdf",2024-02-02T00:38:40.325Z,2024-02-02T00:36:19.000Z
1VSaf7NdMLF8b-jYeMLFPZ-SwmK_kDzOO,Pixell Global_투자심사보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),11Av4HKQwTFOnio3Zr1Ks2prvq2_jUgt-,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/Pixell Global/Pixell Global_투자심사보고서.pdf",2024-01-30T06:04:13.646Z,2024-01-30T06:03:19.000Z
1XD42QyGRNsOl4G_YZj9WM-8Xq7UbTLcU,리얼드로우_투자심사보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1p33whNynnN-s9B43Rn2_imGusCVeJ0bb,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240202_리얼드로우, Pixell Global/리얼드로우/리얼드로우_투자심사보고서.pdf",2024-01-30T06:04:28.312Z,2024-01-30T06:03:18.000Z
1Uqk6-ZQo7LcIRgaUU9clgAjH1bykVsP6,사전보고서_KIF_그레이박스.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1GRB659Qn0rPFh0Z_2ss0OKG0Axp_Mip2,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240125_그레이박스, K-Day/(주) 그레이박스/사전보고서_KIF_그레이박스.pdf",2024-01-30T05:59:37.031Z,2024-01-30T04:11:15.000Z
1F8K_Wqwccw1lJrnRsji-wvQ_X_n9p7hD,K-Day_투자심사보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1cOW9Oetd_UchJlWs0czDKDGiGOINDdTG,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240125_그레이박스, K-Day/(주) K-Day/K-Day_투자심사보고서.pdf",2024-01-25T08:43:33.845Z,2024-01-25T08:41:22.000Z
1QNoJcJRoQYXRuLrhIXn2ik7bHxtsxNcd,그레이박스_투자심사보고서 .pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1GRB659Qn0rPFh0Z_2ss0OKG0Axp_Mip2,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240125_그레이박스, K-Day/(주) 그레이박스/그레이박스_투자심사보고서 .pdf",2024-01-25T08:43:28.590Z,2024-01-25T08:41:21.000Z
12YHuKxnK2pyw6fkbWGQqyjNRWLnDdQdM,플록스_투심보고서 .pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1vTfZcMeQoAcoX-KmwBFVpmaa_s-6joOs,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240201_패스트포워드, 플록스/(주)플록스/플록스_투심보고서 .pdf",2024-01-25T08:40:49.515Z,2024-01-25T08:35:00.000Z
1C7X0wwvsyY-0mQ4za9X-kLj2K5ffY1Qm,패스트포워드_투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1ur9AYjCuuOTPUSrrIcjxCrDVjHKvBcPx,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/50. 스프링캠프-KIF 초기전문 투자조합 (스프링캠프)/06. 투심보고(해당자)/20240201_패스트포워드, 플록스/(주)패스트포워드/패스트포워드_투심보고서.pdf",2024-01-25T08:40:35.955Z,2024-01-25T08:34:58.000Z
1yyjl7MOPxFLVajfOCZl1tVBM9hdFL2pH,투자심사보고서(센시)_2023에스초격차지역균형발전투자조합 (2024-01-17)-최총.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1f79dGq4hBTmLwENUHlV_tNTPAB3N2Nj4,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/46. 2023에스초격차지역균형발전투자조합 (에스벤처스)/06. 투심보고(해당자)/20240117_(주)센시/투자심사보고서(센시)_2023에스초격차지역균형발전투자조합 (2024-01-17)-최총.pdf,2024-01-25T08:22:22.715Z,2024-01-25T08:18:19.000Z
1I4jLwrcqJEO9slaM99U73jzbKRoVojvF,투심위보고서_Klook_20231221.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),19cV1aPQ6f-KGi_mlpsqm9YgXU77P5u-N,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/42. KIP Southeast Asia Venture Fund 1 (한국투자파트너스 싱가포르)/06. 투심보고(해당자)/20231227_klook/투심위보고서_Klook_20231221.pdf,2023-12-21T03:35:46.000Z,2024-01-02T10:37:11.552Z
1dFZb7IH5SH5Hs74hnUv2MlfG7boTVk4u,투자심사보고서(칩스케이)_2023에스초격차지역균형발전투자조합_20231212_v6.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),16K2rNL7VLVqJ_n9Gjx9Ofnk5iFX5iKcJ,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/46. 2023에스초격차지역균형발전투자조합 (에스벤처스)/06. 투심보고(해당자)/20231219_(주)칩스케이/투자심사보고서(칩스케이)_2023에스초격차지역균형발전투자조합_20231212_v6.pdf,2023-12-12T09:01:46.000Z,2023-12-14T01:13:49.480Z
16WLAavalp5ybbmnNjNNcqD8-rmVt0XdG,투자심사보고서(포스포)_2023에스초격차지역균형발전투자조합 (2023-12-18)(최종).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1Sw3V9cqeDkrL8GdMuXBwEsiY71ChIIur,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/46. 2023에스초격차지역균형발전투자조합 (에스벤처스)/06. 투심보고(해당자)/20231218_(주)포스포/투자심사보고서(포스포)_2023에스초격차지역균형발전투자조합 (2023-12-18)(최종).pdf,2023-12-11T10:02:39.000Z,2023-12-12T08:08:35.553Z
1aV_1FQiWyzNaP6WHdFCuiPjpEw0VJQ2l,231006_우주로테크_투심위보고서_VF.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),13UoQBGBNd_1W_MFEi49TlfRZJJh6QJ4s,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/35. 하나-제피러스 프론트원 스타트업펀드(하나벤처스, 제피러스)/06. 투심보고(해당자)/231006_우주로테크/231006_우주로테크_투심위보고서_VF.pdf",2023-10-06T08:38:11.000Z,2023-10-09T08:10:55.461Z
1zdD0_ZCm0HZ8A4FIjZNBf5ESfVoSdssh,230828_제로엑스플로우_투자심사보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1rhZHiZfCFp6bz0nRxAYdy83AZIa3PL0A,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/35. 하나-제피러스 프론트원 스타트업펀드(하나벤처스, 제피러스)/06. 투심보고(해당자)/230828_제로엑스플로우/230828_제로엑스플로우_투자심사보고서.pdf",2023-08-21T09:05:11.000Z,2023-08-21T12:14:49.890Z
12Mepc3LWUfExHSib30tMEbveTaEGglfq,230706_피스피스스튜디오_투심보고서(통합본).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),12M4w40Ur_F2jjEJPVPSWy6Uy_Pm1jbdg,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/30. WE청년 메이트 펀드 1호 (위벤처스)/06. 투심보고(해당자)/20230712_피스피스스튜디오(주)/230706_피스피스스튜디오_투심보고서(통합본).pdf,2023-07-11T00:56:43.088Z,2023-07-11T00:56:01.512Z
1UKdQxG9kpHVy-vWiOpxhRh3V7f4xQrDh,(첨부1) 에이벤처스 가슴뛰는 창업투자조합_투자심사보고서(주식회사 오케이홈).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/(첨부1) 에이벤처스 가슴뛰는 창업투자조합_투자심사보고서(주식회사 오케이홈).pdf,2023-06-01T02:12:46.751Z,2023-06-01T02:12:46.617Z
1UBxyhLJsUlI6KJftt45Luvm-SwIYr7ir,(첨부1) 에이벤처스 가슴뛰는 창업투자조합_투자심사보고서(유림테크).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/(첨부1) 에이벤처스 가슴뛰는 창업투자조합_투자심사보고서(유림테크).pdf,2023-06-01T02:12:42.326Z,2023-06-01T02:12:42.274Z
1T1emyhh9dPry8KdedtnXeNg_rj5Qf8yW,[리트모코퍼레이션] 투자심사보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1Sr_GOT4FE74eEQ8cgoeEdH8Evq7_Skbe,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/34. 파인드어스 투자조합2호 (파인드어스)/06. 투심보고(해당자)/리트모코퍼레이션/[리트모코퍼레이션] 투자심사보고서.pdf,2023-05-16T13:26:04.000Z,2023-05-16T13:26:04.000Z
1RANPj21EWoKUN6rAOTuLjZErwjdOdbcR,1. 투자심사보고서_(주)카이트로닉스.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1zu5kYOtsO5i-7bT6vg1IlxXNzU4j_lt2,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/32. 빅뱅-코리아오메가 스타트업 투자조합 (빅뱅엔젤스,코리아오메가)/06. 투심보고(해당자)/1. 투자심사보고서_(주)카이트로닉스.pdf",2023-05-09T00:56:31.963Z,2023-05-09T00:56:31.923Z
1R8wvhkWFHGrE0EryjKYtdltc2oRRsHlk,2. 투자심사보고서_(주)트라이펄게임즈.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1zu5kYOtsO5i-7bT6vg1IlxXNzU4j_lt2,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/32. 빅뱅-코리아오메가 스타트업 투자조합 (빅뱅엔젤스,코리아오메가)/06. 투심보고(해당자)/2. 투자심사보고서_(주)트라이펄게임즈.pdf",2023-05-09T00:56:27.913Z,2023-05-09T00:56:27.843Z
1Y-mKVumHTxQmXSnXeXnaHDH4pMEwRzLI,디쓰리 임팩트 벤처투자조합 제2호_후행투자에 대한 사전보고서_퓨리켐 vF.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1XyWbjxan0aJ1zv-RpsvBZ-qSmdsK1MXK,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/12. 디쓰리 임팩트 벤처투자조합 제2호 (디쓰리쥬빌리파트너스)/06. 투심보고(해당자)/20230424_후행투자 사전보고/디쓰리 임팩트 벤처투자조합 제2호_후행투자에 대한 사전보고서_퓨리켐 vF.pdf,2023-04-24T06:27:45.279Z,2023-04-24T06:25:09.379Z
1Em_st1cVdNOAqAtqpQk9sHQVIlQnxhx5,2. 투자심사보고서_어반랩스(주).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1zu5kYOtsO5i-7bT6vg1IlxXNzU4j_lt2,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/32. 빅뱅-코리아오메가 스타트업 투자조합 (빅뱅엔젤스,코리아오메가)/06. 투심보고(해당자)/2. 투자심사보고서_어반랩스(주).pdf",2023-02-28T09:02:23.561Z,2023-02-28T09:02:23.516Z
1EkG62iqcbXPtgrbSKrlgq4_Jsq0D08QB,1. 투자심사보고서_(주)딥스마텍.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1zu5kYOtsO5i-7bT6vg1IlxXNzU4j_lt2,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/32. 빅뱅-코리아오메가 스타트업 투자조합 (빅뱅엔젤스,코리아오메가)/06. 투심보고(해당자)/1. 투자심사보고서_(주)딥스마텍.pdf",2023-02-28T09:02:18.959Z,2023-02-28T09:02:18.849Z
1SeiRcasdnEsvS8n2mSZITBPklEBsftiW,221012_웨이커_투심보고서_WE청년1호.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1Fm87oxowFKh_YyXyp5368MODPly54lDv,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/30. WE청년 메이트 펀드 1호 (위벤처스)/06. 투심보고(해당자)/20221019_웨이커/221012_웨이커_투심보고서_WE청년1호.pdf,2022-11-10T00:42:18.751Z,2022-11-10T00:41:00.000Z
1sUbipYGd8RBJWj1Pciqw7Sb1fhilEmc9,221103_링크솔루션_투심보고서_WE청년1호.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1woJokmLs0IDXDvrC_FSbMMcp7Z0UPH54,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/30. WE청년 메이트 펀드 1호 (위벤처스)/06. 투심보고(해당자)/20221109_(주)링크솔루션/221103_링크솔루션_투심보고서_WE청년1호.pdf,2022-11-04T00:40:34.483Z,2022-11-04T00:39:13.000Z
1f8iVjs63sbnwADkrkZ5nKCbV_tXMV9gK,(첨부1) 투자심사보고서_브런트 주식회사.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1VpvzzYMIu5sj6BUO758cRWBnB6XmHMFb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20220221_브런트 주식회사/(첨부1) 투자심사보고서_브런트 주식회사.pdf,2022-02-15T02:30:50.145Z,2022-02-15T02:28:32.000Z
1N2T6fuD5G4LfHKd52eqeAqp7w5gMSo6H,(첨부1) 투자심사보고서(주식회사 이파피루스)_에이벤처스 가슴뛰는 창업투자조합.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1oWWrITmoKhhyLHIXq4Ii58l3UAbsSVGy,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20211216_주식회사 이파피루스/(첨부1) 투자심사보고서(주식회사 이파피루스)_에이벤처스 가슴뛰는 창업투자조합.pdf,2021-12-09T08:03:14.000Z,2021-12-13T08:35:22.033Z
172qE-zRKiXCtSSUhNQ1HVegOb3odkKBW,첨부1_투자심사보고서(코애귤런트테라퓨틱스).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1IfTTefERkVWxH2Ct1Mz_IylvNjXWqPN1,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20210309_코애귤런트테라퓨틱스/첨부1_투자심사보고서(코애귤런트테라퓨틱스).pdf,2021-03-02T07:19:13.000Z,2021-03-02T07:23:06.146Z
15BanZMVJ5N2aAcjZ0if1I1BL7LNeq7ZE,"Murex_퍼플1호,웨이브2호_하우빌드_투심보고서_vf_201215.pdf",file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1sRKMCarUjdVeYLVNUGO2XWTMusmZjLk_,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20201229_하우빌드/Murex_퍼플1호,웨이브2호_하우빌드_투심보고서_vf_201215.pdf",2020-12-22T01:13:49.000Z,2020-12-22T08:27:56.484Z
1_eAjUhOV9_HnfYIHBKkW5YoxLMFalzIL,(첨부1) 에이벤처스 가슴뛰는 창업투자조합_쓰리빌리언 투심보고서(수정본).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),13_ZsrnGpKJtnS06TGRJvpEeywPB0VWmo,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20201214_쓰리빌리언/(첨부1) 에이벤처스 가슴뛰는 창업투자조합_쓰리빌리언 투심보고서(수정본).pdf,2020-12-15T05:48:29.000Z,2020-12-16T06:13:49.940Z
1R5NfIcAu4rGESek14q9kbqRsTsG2ChRD,(첨부1) 피플앤스토리_조합투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1pIhfVrnT7jjovhmzI6XaI2hqBK5lPbhz,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20201210_피플앤스토리/(첨부1) 피플앤스토리_조합투심보고서.pdf,2020-12-03T08:18:42.000Z,2020-12-08T07:00:52.466Z
10f1YGZJ061n8ax4uGEy_7hDQu_HK6Dsy,(첨부1) 에이벤처스 가슴뛰는 창업투자조합_쓰리빌리언 투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),13_ZsrnGpKJtnS06TGRJvpEeywPB0VWmo,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20201214_쓰리빌리언/(첨부1) 에이벤처스 가슴뛰는 창업투자조합_쓰리빌리언 투심보고서.pdf,2020-12-07T06:50:04.000Z,2020-12-08T04:56:28.417Z
1W8xs3Ft68xoaISZufVpB5nRMPsWGv4Eg,Murex_퍼플랩스헬스케어_3차투자심사보고서_퍼플1호.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1LHzLBFG00WNiKK7WO8L1tv2rnjUQQ-ZP,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20201203_퍼플랩스헬스케어/Murex_퍼플랩스헬스케어_3차투자심사보고서_퍼플1호.pdf,2020-12-03T07:15:37.000Z,2020-12-03T08:43:21.589Z
1iZSuvm8Tkm5cVNGvoWNi9purw-oZJn7t,(첨부1) 에이벤처스 가슴뛰는 창업투자조합 투자심사보고서(주식회사 휴이노).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1cgkSiT6q36KInMf-MP1uFqcyNluixX2R,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20201130_휴이노/(첨부1) 에이벤처스 가슴뛰는 창업투자조합 투자심사보고서(주식회사 휴이노).pdf,2020-11-23T05:52:16.000Z,2020-11-26T01:21:01.223Z
1G3gpN4cdUCmkGaEuG4pkeSkdPs5BkFBr,Murex_투심보고서_임프리메드_201023_revised.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1gXBXIvAbFynhcXJERuUb7eG6bWICyevn,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20201103_임프리메드/Murex_투심보고서_임프리메드_201023_revised.pdf,2020-11-02T07:26:56.000Z,2020-11-09T01:38:59.808Z
